,Excitement,Happy,Pleasant,Surprise,Fear,Angry,max_value,clean_text,created_at,label
6828,0,0,1,0,0,0,1,Allowing Employees to Record Meetings: A Perspective -,Sun Mar 15 10:29:03 +0000 2020,Pleasant
6856,0,0,1,0,0,0,1,: Different Areas of Where You Can Employ Tactics: - creation - Use FOMO to c…,Sun Mar 15 10:31:00 +0000 2020,Pleasant
6872,0,0,1,0,0,0,1,"Dear Kids, When I fail...",Sun Mar 15 10:32:02 +0000 2020,Pleasant
6875,0,0,1,0,0,0,1,: Different Areas of Where You Can Employ Tactics: - creation - Use FOMO to c…,Sun Mar 15 10:32:23 +0000 2020,Pleasant
6892,0,0,1,0,0,0,1,Getting Your Finances Organized Before the Holidays -,Sun Mar 15 10:33:03 +0000 2020,Pleasant
6932,0,0,1,0,0,0,1,Content Bandwagons to Jump On …,Sun Mar 15 10:35:22 +0000 2020,Pleasant
6939,0,0,1,0,0,0,1,: C A L M songs cover art in the style of ' previous single covers!,Sun Mar 15 10:35:42 +0000 2020,Pleasant
6958,0,0,1,0,0,0,1,"stoic, heroic, no time for bluster we need as much our good selves can muster stay , do not panic be a…",Sun Mar 15 10:37:03 +0000 2020,Pleasant
6959,0,0,1,0,0,0,1,"Awake, Horny, and Selling …",Sun Mar 15 10:37:05 +0000 2020,Pleasant
6991,0,0,1,0,0,0,1,": Awake, Horny, and Selling …",Sun Mar 15 10:39:16 +0000 2020,Pleasant
6995,0,0,1,0,0,0,1,: sub to for only $18 right now !!🤫 link in bio,Sun Mar 15 10:39:32 +0000 2020,Pleasant
7010,0,0,1,0,0,0,1,Are you in need of for your blog or website? Or do you teach children? Have you ever thought about using…,Sun Mar 15 10:40:17 +0000 2020,Pleasant
7031,0,0,1,0,0,0,1,Create optimized for trust with these tips from via :,Sun Mar 15 10:41:49 +0000 2020,Pleasant
7051,0,0,1,0,0,0,1,Here's why is Important for your SEO - SEO,Sun Mar 15 10:43:01 +0000 2020,Pleasant
7077,0,0,1,0,0,0,1,days to,Sun Mar 15 10:45:02 +0000 2020,Pleasant
7095,0,0,1,0,0,0,1,: C A L M songs cover art in the style of ' previous single covers!,Sun Mar 15 10:46:17 +0000 2020,Pleasant
7166,0,0,1,0,0,0,1,: C A L M songs cover art in the style of ' previous single covers!,Sun Mar 15 10:50:52 +0000 2020,Pleasant
7170,0,0,1,0,0,0,1,Types of to Attract Massive Amounts of Traffic to Your Site …,Sun Mar 15 10:51:01 +0000 2020,Pleasant
7201,0,0,1,0,0,0,1,"Creating takes time. So, you want to write content that people want to consume. To do that, you need a…",Sun Mar 15 10:53:02 +0000 2020,Pleasant
7221,0,0,1,0,0,0,1,'Co-Creating is Killer (in a good way!)' via,Sun Mar 15 10:54:02 +0000 2020,Pleasant
7235,0,0,1,0,0,0,1,: Content Is…Queen: With Entrepreneur on Fire’s Kate Erickson,Sun Mar 15 10:55:12 +0000 2020,Pleasant
7250,0,0,1,0,0,0,1,Tranquility …,Sun Mar 15 10:55:49 +0000 2020,Pleasant
7258,0,0,1,0,0,0,1,: Tranquility …,Sun Mar 15 10:56:07 +0000 2020,Pleasant
7260,0,0,1,0,0,0,1,The latest The Content marketing Daily!,Sun Mar 15 10:56:14 +0000 2020,Pleasant
7296,0,0,1,0,0,0,1,More swans on Bolam Lake.,Sun Mar 15 10:58:53 +0000 2020,Pleasant
7305,0,0,1,0,0,0,1,"Every , over hours of uploaded on alone. …",Sun Mar 15 10:59:23 +0000 2020,Pleasant
7323,0,0,1,0,0,0,1,Are you struggling to drive returns from your and ? These ClearSlide alternatives can help yo…,Sun Mar 15 11:00:32 +0000 2020,Pleasant
7333,0,0,1,0,0,0,1,: C A L M songs cover art in the style of ' previous single covers!,Sun Mar 15 11:00:50 +0000 2020,Pleasant
7335,0,0,1,0,0,0,1,How to make your business brand and sing using a ?,Sun Mar 15 11:00:58 +0000 2020,Pleasant
7336,0,0,1,0,0,0,1,How to make your business brand and sing using a ?,Sun Mar 15 11:00:58 +0000 2020,Pleasant
7388,0,0,1,0,0,0,1,: C A L M songs cover art in the style of ' previous single covers!,Sun Mar 15 11:03:07 +0000 2020,Pleasant
7410,0,0,1,0,0,0,1,: Can’t wait to be by my today! Here’s a pic before I up! Stay tuned for new . - …,Sun Mar 15 11:04:38 +0000 2020,Pleasant
7426,0,0,1,0,0,0,1,"Fitting reminder in these trying times. Be , be &amp; to others.",Sun Mar 15 11:05:43 +0000 2020,Pleasant
