,Excitement,Happy,Pleasant,Surprise,Fear,Angry,max_value,clean_text,created_at,label
6549,0,0,0,0,2,0,2,"The media caused this.. So how can you say its nuts? Or do mean ""nuts"" as in.... look what we caused?? and",Sun Mar 15 10:11:37 +0000 2020,Fear
6559,0,0,0,0,1,0,1,Loneliness remembers what happiness forgets () …,Sun Mar 15 10:12:30 +0000 2020,Fear
6629,0,0,0,0,1,0,1,There are other,Sun Mar 15 10:16:30 +0000 2020,Fear
6657,0,0,0,0,1,0,1,: ' plea to shoppers - -,Sun Mar 15 10:18:09 +0000 2020,Fear
6703,0,0,0,0,1,0,1,: CRUNCH NO CRUNCH h…,Sun Mar 15 10:21:44 +0000 2020,Fear
6729,0,0,0,0,1,0,1,is an illness that ppl can't see. They don't know that you are unwell.,Sun Mar 15 10:22:52 +0000 2020,Fear
6732,0,0,0,0,1,0,1,", and accounted for more than % of total working days lost due to ill health in the U…",Sun Mar 15 10:23:07 +0000 2020,Fear
6744,0,0,0,0,1,0,1,: 🤔🤔 I think we're getting a bit carried away http…,Sun Mar 15 10:24:07 +0000 2020,Fear
6769,0,0,0,0,1,0,1,You are bullying someone that suffers from and applauding a man who jerks off infrint…,Sun Mar 15 10:25:44 +0000 2020,Fear
6794,0,0,0,0,1,0,1,Easiest way to Don‘t be calm... …,Sun Mar 15 10:27:15 +0000 2020,Fear
6822,0,0,0,0,1,0,1,LETS TALK BEFORE YOU LEAVE. …,Sun Mar 15 10:28:52 +0000 2020,Fear
6830,0,0,0,0,1,0,1,": to , to SAARC Secretariat, nations welcome PM Narendra Modi's initiative to fight Covid-19 h…",Sun Mar 15 10:29:13 +0000 2020,Fear
6837,0,0,0,0,1,0,1,Another poem . Amazed that I am stuff that is worth acceptance. This one is about .…,Sun Mar 15 10:30:06 +0000 2020,Fear
6863,0,0,0,0,1,0,1,that's really nice to see you aren't involvement in isn't…,Sun Mar 15 10:31:29 +0000 2020,Fear
6880,0,0,0,0,1,0,1,"Restock Despite the was spreading on on Thurs/Fri and the great toilet paper race, stores restocked the next…",Sun Mar 15 10:32:31 +0000 2020,Fear
6913,0,0,0,0,1,0,1,: YES THEY ARE BECAUSE PEOPLE LIKE YOU! YOU HAVE TWEETED ALL WEEK SCARING PEOPLE WITHOUT USING THE WORD ! You sir…,Sun Mar 15 10:34:23 +0000 2020,Fear
6940,0,0,0,0,1,0,1,: A very to everyone. Milo…,Sun Mar 15 10:35:54 +0000 2020,Fear
6960,0,0,0,0,1,0,1,"Labor with Hope: Gospel Meditations on Pregnancy, Childbirth, and Mother…",Sun Mar 15 10:37:06 +0000 2020,Fear
6968,0,0,0,0,1,0,1,There is a fear that the corona virus will goes before my finals......,Sun Mar 15 10:37:46 +0000 2020,Fear
6969,0,0,0,0,1,0,1,Arteta wife has said all he needed was some pain killers as symptoms weren't that bad,Sun Mar 15 10:37:49 +0000 2020,Fear
6973,0,0,0,0,1,0,1,: Dreaded Tales : A Short Story Collection. …,Sun Mar 15 10:38:08 +0000 2020,Fear
7029,0,0,0,0,1,0,1,: Another poem . Amazed that I am stuff that is worth acceptance. This one is about . Havin…,Sun Mar 15 10:41:37 +0000 2020,Fear
7045,0,0,0,0,1,0,1,": Coronavirus update: new fund, calls for 'prudence, '",Sun Mar 15 10:42:34 +0000 2020,Fear
7056,0,0,0,0,1,0,1,"rang my yr old mum, “ i’m going shopping, shall i get you anything?” Mum. “ oh yes, get me…",Sun Mar 15 10:43:25 +0000 2020,Fear
7063,0,0,0,0,1,0,1,How to get over fear of talking to people in network marketing Check out the video here:,Sun Mar 15 10:44:15 +0000 2020,Fear
7068,0,0,0,0,1,0,1,Where are the Marillion fans?? How do you guys like FEAR?? 🥁 …,Sun Mar 15 10:44:34 +0000 2020,Fear
7070,0,0,0,0,1,0,1,"I find people often know the right thing to do, it’s simply which stops them",Sun Mar 15 10:44:40 +0000 2020,Fear
7079,0,0,0,0,1,0,1,How to Deal with Workplace Stress? Eloring Welfare at Work …,Sun Mar 15 10:45:06 +0000 2020,Fear
7088,0,0,0,0,1,0,1,"I’m taking a break from social media Nadia, in light of the and the self righteous pontific…",Sun Mar 15 10:46:01 +0000 2020,Fear
7105,0,0,0,0,1,1,1,Don't be to be . to be the same as .,Sun Mar 15 10:46:53 +0000 2020,Fear
7110,0,0,0,0,1,0,1,: Where are the Marillion fans?? How do you guys like FEAR?? 🥁 h…,Sun Mar 15 10:47:23 +0000 2020,Fear
7125,0,0,0,0,1,0,1,: A very to everyone. Milo…,Sun Mar 15 10:48:05 +0000 2020,Fear
7128,0,0,0,0,1,0,1,This weeks podcast.. We are eloring fear and how we can choose differently. …,Sun Mar 15 10:48:22 +0000 2020,Fear
7152,0,0,0,0,1,0,1,Online Psychotherapy via Skype to Overcome and without medication,Sun Mar 15 10:50:00 +0000 2020,Fear
7171,0,0,0,0,1,0,1,: Where are the Marillion fans?? How do you guys like FEAR?? 🥁 h…,Sun Mar 15 10:51:03 +0000 2020,Fear
7211,0,0,0,0,1,0,1,: commander prosecuted in Austria for,Sun Mar 15 10:53:26 +0000 2020,Fear
7240,0,0,0,0,1,0,1,: Went to my local B&amp;N yesterday. FIX ME is still there! lol Love u…,Sun Mar 15 10:55:31 +0000 2020,Fear
7256,0,0,0,0,1,0,1,": No matter what we face, we don't have to in . In uncertain times, we can seek our unchanging . …",Sun Mar 15 10:55:57 +0000 2020,Fear
7267,0,0,0,0,1,0,1,The secret science that rules crowds,Sun Mar 15 10:56:38 +0000 2020,Fear
7279,0,0,0,0,1,0,1,Now it's all starting to make sense. is bad but the is being misused...,Sun Mar 15 10:57:34 +0000 2020,Fear
7280,0,0,0,0,1,0,1,": ...This is NOT prostate cancer. There is no ""Wait and See"" option for treatment of . Reach out for the help y…",Sun Mar 15 10:57:39 +0000 2020,Fear
7285,0,0,0,0,1,0,1,"How I stay psychologically healthy these days and avoid : . Careful eure to news, i.e. weekly summ…",Sun Mar 15 10:58:04 +0000 2020,Fear
7295,0,0,0,0,1,0,1,"Glassner: It's , not coronavirus, that's roiling world markets and upending da - Mar :56 AM ET",Sun Mar 15 10:58:49 +0000 2020,Fear
7301,0,0,0,0,1,0,1,This is just amazing!!,Sun Mar 15 10:59:02 +0000 2020,Fear
7343,0,0,0,0,1,0,1,: Dreaded Tales : A Short Story Collection. …,Sun Mar 15 11:01:12 +0000 2020,Fear
7365,0,0,0,0,1,0,1,: A very to everyone. Milo…,Sun Mar 15 11:01:48 +0000 2020,Fear
7381,0,0,0,0,1,0,1,Other diseases are available,Sun Mar 15 11:02:53 +0000 2020,Fear
7415,0,0,0,0,1,0,1,: A very to everyone. Milo…,Sun Mar 15 11:04:52 +0000 2020,Fear
7423,0,0,0,0,1,0,1,: &amp; How Not to Panic.What's behind the anxiety &amp; tips to handle it…,Sun Mar 15 11:05:20 +0000 2020,Fear
7433,0,0,0,0,1,0,1,There is not a truth existing which I fear... or would wish unknown to t... …,Sun Mar 15 11:06:42 +0000 2020,Fear
7436,0,0,0,0,1,0,1,How does a few thousand people control a few billion people !!,Sun Mar 15 11:06:47 +0000 2020,Fear
7444,0,0,0,0,1,0,1,Scenes in Clowne this morning,Sun Mar 15 11:07:11 +0000 2020,Fear
7446,0,0,0,0,1,0,1,: This show that there is no need to be against . Proper and can cure anyt…,Sun Mar 15 11:07:17 +0000 2020,Fear
7454,0,0,0,0,1,0,1,Struggling to get proper nutrition with all these buyers? Why not have concentrated &amp;…,Sun Mar 15 11:08:14 +0000 2020,Fear
7455,0,0,0,0,1,0,1,: Amazing guys... Well done,Sun Mar 15 11:08:22 +0000 2020,Fear
7463,0,0,0,0,1,0,1,: .... No reason to,Sun Mar 15 11:09:00 +0000 2020,Fear
