,Excitement,Happy,Pleasant,Surprise,Fear,Angry,max_value,clean_text,created_at,label
148211,0,2,0,0,0,0,2,Who killed the Six ? Why? What secret were they dying to protect?,Sun Mar 15 08:12:44 +0000 2020,Happy
148462,0,1,0,0,0,0,1,Another one...,Sun Mar 15 08:13:50 +0000 2020,Happy
149033,0,1,0,0,0,0,1,You’re my whole world ️ You’re my one and only ️ agree=Retweet,Sun Mar 15 08:14:04 +0000 2020,Happy
149336,0,1,0,0,0,0,1,"""While the Pharisees were gathered together, Jesus asked them,"" ~Matthew :41",Sun Mar 15 08:15:12 +0000 2020,Happy
149567,0,1,0,0,0,0,1,Restless. …,Sun Mar 15 08:16:17 +0000 2020,Happy
150099,0,1,0,0,0,0,1,: The greatest healing therapy is friendship and love...,Sun Mar 15 08:17:29 +0000 2020,Happy
150211,0,1,0,0,0,0,1,: [OFFICIAL] Instagram update (1/2),Sun Mar 15 08:17:32 +0000 2020,Happy
150478,0,1,0,0,0,0,1,Grow Your Faith With Me! John -10 Read It Out Loud!,Sun Mar 15 08:18:38 +0000 2020,Happy
150908,0,1,0,0,0,0,1,Enjoy this beautiful gift of life today!,Sun Mar 15 08:20:49 +0000 2020,Happy
151518,0,1,0,0,0,0,1,It's : -03-15T13:58:03.6021426Z …,Sun Mar 15 08:21:03 +0000 2020,Happy
151539,0,2,0,0,0,0,2,"There is always some joy coming, no matter how dark some days feel. …",Sun Mar 15 08:21:04 +0000 2020,Happy
151565,0,1,0,0,0,0,1,"""On these two commandments hang all the law and the prophets."" ~Matthew :40",Sun Mar 15 08:22:05 +0000 2020,Happy
151603,0,1,0,0,0,0,1,Grow Your Faith With Me! John -10 Read It Out Loud!,Sun Mar 15 08:58:05 +0000 2020,Happy
151819,0,1,0,0,0,0,1,Good Morning/Afternoon/Evening Everyone! Have a Great Day!,Sun Mar 15 08:58:10 +0000 2020,Happy
152055,0,1,0,0,0,0,1,Good Morning All; Sending Many Blessings Have a Sensational Sunday! …,Sun Mar 15 08:59:16 +0000 2020,Happy
152095,0,1,0,0,0,0,1,"playing on : (Extended Mi by , Andrew Rayel! Tune in now and enjoy sound of",Sun Mar 15 09:00:17 +0000 2020,Happy
152401,0,1,0,0,0,0,1,: Was waiting for this one to release...now I can play it on loop ️,Sun Mar 15 09:01:24 +0000 2020,Happy
152429,0,2,0,0,0,0,2,: May you always know love. I love you.,Sun Mar 15 09:02:25 +0000 2020,Happy
152564,0,2,0,0,0,0,2,: Fall in love with little gift from friend and remind me I need it every day and love you forever. …,Sun Mar 15 09:02:28 +0000 2020,Happy
152705,0,3,0,0,0,0,3,: Leave footprints of love and kindness wherever you go. …,Sun Mar 15 09:03:31 +0000 2020,Happy
153339,0,1,0,0,0,0,1,: Joystagram (2P),Sun Mar 15 09:04:47 +0000 2020,Happy
153341,0,1,0,0,0,0,1,D Christmas print fashion T-shirt,Sun Mar 15 09:05:17 +0000 2020,Happy
153499,0,1,0,0,0,0,1,"""And the second [is] like unto it, Thou shalt love thy neighbour as thyself."" ~Matthew :39",Sun Mar 15 09:05:50 +0000 2020,Happy
154566,0,1,0,0,0,0,1,: Enjoy this beautiful gift of life today! https://…,Sun Mar 15 09:06:16 +0000 2020,Happy
154979,0,1,0,0,0,0,1,The more time your chefs are dealing with hygiene issues the less time they have to satisfy customers. …,Sun Mar 15 09:07:25 +0000 2020,Happy
155002,0,1,0,0,0,0,1,: QUICK for RETWEET &amp; FOLLOW US for the chance to Spread the ends th of M…,Sun Mar 15 09:08:26 +0000 2020,Happy
155743,0,1,0,0,0,0,1,"""This is the first and great commandment."" ~Matthew :38",Sun Mar 15 09:09:44 +0000 2020,Happy
155796,0,1,0,0,0,0,1,: [OFFICIAL] Instagram update (1/2),Sun Mar 15 09:10:45 +0000 2020,Happy
156006,0,1,0,0,0,0,1,: [OFFICIAL] Instagram update,Sun Mar 15 09:11:50 +0000 2020,Happy
156155,0,1,0,0,0,0,1,: [OFFICIAL] Instagram update (2/2),Sun Mar 15 09:12:54 +0000 2020,Happy
156684,0,1,0,0,0,0,1,Naked baking with the beasts !!,Sun Mar 15 09:13:06 +0000 2020,Happy
156690,0,1,0,0,0,0,1,Happy Sunday!!,Sun Mar 15 09:14:06 +0000 2020,Happy
156743,0,1,0,0,0,0,1,: Ep5 should their as their . He who luvs his Wife luvs Himself. no ever His …,Sun Mar 15 09:15:07 +0000 2020,Happy
157350,0,1,0,0,0,0,1,Meet Nimi tonight at pm . . . . . …,Sun Mar 15 09:15:22 +0000 2020,Happy
157440,0,1,0,0,0,0,1,A relationship will only go as far as you both want it to.,Sun Mar 15 09:15:24 +0000 2020,Happy
157489,0,1,0,0,0,0,1,Letting men have choices for their sunday shopping list is our favourite!! …,Sun Mar 15 09:16:25 +0000 2020,Happy
157669,0,1,0,0,0,0,1,: QUICK for RETWEET &amp; FOLLOW US for the chance to Spread the ends th of M…,Sun Mar 15 09:17:29 +0000 2020,Happy
158035,0,1,0,0,0,0,1,": ""And the second [is] like unto it, Thou shalt love thy neighbour as thyself."" ~Matthew :39",Sun Mar 15 09:18:38 +0000 2020,Happy
158244,0,1,0,0,0,0,1,“It's enough for me to be sure that you and I exist at this moment.”- Gabriel García Márquez …,Sun Mar 15 09:19:43 +0000 2020,Happy
158353,0,1,0,0,0,0,1,": ""While the Pharisees were gathered together, Jesus asked them,"" ~Matthew :41",Sun Mar 15 09:20:45 +0000 2020,Happy
158357,0,1,0,0,0,0,1,"""This was an for us to reach out into our and show some . It’s definitely been an…",Sun Mar 15 09:21:45 +0000 2020,Happy
158739,0,1,0,0,0,0,1,'s greatest gift is it's ability to make everything it touches sacred. RT,Sun Mar 15 09:22:55 +0000 2020,Happy
158812,0,1,0,0,0,0,1,": So for my Dear friends,welcome to listen this min : ⭐️ The Co…",Sun Mar 15 09:23:57 +0000 2020,Happy
158972,0,1,0,0,0,0,1,The foundational requirement of leadership is loving people.,Sun Mar 15 09:24:00 +0000 2020,Happy
159052,0,1,0,0,0,0,1,If you like to please share 🦙.com🦙 to …,Sun Mar 15 09:25:32 +0000 2020,Happy
159363,0,1,0,0,0,0,1,Rejoice in adversity for He is with you! …,Sun Mar 15 09:26:24 +0000 2020,Happy
159426,0,1,0,0,0,0,1,": What I would tell my year old self: ""Meaningful Work Starts With "":",Sun Mar 15 09:26:39 +0000 2020,Happy
159747,0,1,0,0,0,0,1,Naked baking with the beasts !! …,Sun Mar 15 09:27:18 +0000 2020,Happy
160883,0,1,0,0,0,0,1,Spending time with the one I love isn’t so bad. Sleeping in today! . . . . . …,Sun Mar 15 09:27:45 +0000 2020,Happy
160896,0,1,0,0,0,0,1,"playing on : (Original Mi by Crew, Crisstiano! Tune in now and enjoy sound of",Sun Mar 15 09:28:46 +0000 2020,Happy
161218,0,1,0,0,0,0,1,Alien Ant Farm Death via,Sun Mar 15 09:29:53 +0000 2020,Happy
161467,0,1,0,0,0,0,1,: Joystagram (2P2V),Sun Mar 15 09:29:59 +0000 2020,Happy
161581,0,1,0,0,0,0,1,: Miss You.Joy～QuQ,Sun Mar 15 09:30:02 +0000 2020,Happy
162003,0,1,0,0,0,0,1,: HAPPY WHITE DAY!!! Take some Ink error …,Sun Mar 15 09:32:12 +0000 2020,Happy
162038,0,1,0,0,0,0,1,: Joystagram (2P),Sun Mar 15 09:32:43 +0000 2020,Happy
162406,0,1,0,0,0,0,1,: Joystagram (2P),Sun Mar 15 09:33:22 +0000 2020,Happy
163047,0,2,0,0,0,0,2,: Happy ! Have a happy day! …,Sun Mar 15 09:34:37 +0000 2020,Happy
163465,0,1,0,0,0,0,1,: [OFFICIAL] Instagram update,Sun Mar 15 09:35:46 +0000 2020,Happy
163763,0,1,0,0,0,0,1,Like if you want to cum on my face County,Sun Mar 15 09:36:54 +0000 2020,Happy
163851,0,1,0,0,0,0,1,: Waiting for You Sid,Sun Mar 15 09:37:56 +0000 2020,Happy
164722,0,1,0,0,0,0,1,: Medusa by Bruce Neeley …,Sun Mar 15 09:38:17 +0000 2020,Happy
166388,0,1,0,0,0,0,1,: Joystagram (2P),Sun Mar 15 09:39:56 +0000 2020,Happy
166650,0,1,0,0,0,0,1,I my work,Sun Mar 15 09:40:02 +0000 2020,Happy
166821,0,1,0,0,0,0,1,: The artist's heart is a realm of eternal adventure. ~Anne Scottlin …,Sun Mar 15 09:41:06 +0000 2020,Happy
167261,0,1,0,0,0,0,1,Music can't leave my soul …,Sun Mar 15 09:42:17 +0000 2020,Happy
168134,0,1,0,0,0,0,1,"""And when the multitude heard [this,] they were astonished at his doctrine."" ~Matthew :33",Sun Mar 15 09:43:38 +0000 2020,Happy
168164,0,1,0,0,0,0,1,"On this day, a year ago, our lives were about to change ️ - this pic was taken yesterday though em…",Sun Mar 15 09:44:38 +0000 2020,Happy
168424,0,2,0,0,0,0,2,Make every outfit count. . . girl …,Sun Mar 15 09:45:44 +0000 2020,Happy
168951,0,1,0,0,0,0,1,: I know she loves me,Sun Mar 15 09:46:57 +0000 2020,Happy
169147,0,1,0,0,0,0,1,: “It's enough for me to be sure that you and I exist at this moment.”- Gabriel García Márquez …,Sun Mar 15 09:47:02 +0000 2020,Happy
169263,0,1,0,0,0,0,1,: JUMP AND MEW it's …,Sun Mar 15 09:48:05 +0000 2020,Happy
169302,0,1,0,0,0,0,1,Kick off d): some joyousness for you,Sun Mar 15 09:51:05 +0000 2020,Happy
169392,0,1,0,0,0,0,1,: Digital learning is the best way of distance learning. Stay safe. Visit our blog. …,Sun Mar 15 09:52:08 +0000 2020,Happy
169415,0,1,0,0,0,0,1,: “It's enough for me to be sure that you and I exist at this moment.”- Gabriel García Márquez …,Sun Mar 15 09:53:08 +0000 2020,Happy
170071,0,1,0,0,0,0,1,Isn`t it awesome?,Sun Mar 15 09:54:24 +0000 2020,Happy
170169,0,1,0,0,0,0,1,": Looking for a great winter read? Give Big Trucing a try. It's filled with , , and . …",Sun Mar 15 09:56:27 +0000 2020,Happy
170712,0,1,0,0,0,0,1,: 's greatest gift is it's ability to make everything it touches sacred. RT,Sun Mar 15 09:57:39 +0000 2020,Happy
171678,0,1,0,0,0,0,1,: Good morning Twitter world Breakfast is served RT if you would love me for your breakfast H…,Sun Mar 15 09:57:42 +0000 2020,Happy
172177,0,1,0,0,0,0,1,God regularly makes miracles out of my mess! ~KFaith,Sun Mar 15 09:59:14 +0000 2020,Happy
172338,0,1,0,0,0,0,1,: We Do Not Choose - a poem by Neil G A…,Sun Mar 15 10:06:18 +0000 2020,Happy
172885,0,1,0,0,0,0,1,: My final smile song title offering is this classic. Have a great Sunday everyone! …,Sun Mar 15 10:06:31 +0000 2020,Happy
173440,0,1,0,0,0,0,1,": ""This is the first and great commandment."" ~Matthew :38",Sun Mar 15 10:06:43 +0000 2020,Happy
173643,0,1,0,0,0,0,1,": Surrendering means not giving in to another, but giving in to",Sun Mar 15 10:06:49 +0000 2020,Happy
174310,0,1,0,0,0,0,1,We Morley,Sun Mar 15 10:07:04 +0000 2020,Happy
175096,0,1,0,0,0,0,1,: The artist's heart is a realm of eternal adventure. ~Anne Scottlin …,Sun Mar 15 10:08:23 +0000 2020,Happy
175188,0,1,0,0,0,0,1,: In Time Of : Neighbors Deliver Food To Neighbors,Sun Mar 15 10:09:25 +0000 2020,Happy
175229,0,1,0,0,0,0,1,: The greatest healing therapy is friendship and love...,Sun Mar 15 10:10:26 +0000 2020,Happy
176344,0,1,0,0,0,0,1,: For my love,Sun Mar 15 10:11:52 +0000 2020,Happy
177080,0,1,0,0,0,0,1,ฺＲＥＴＷＥＥＴ ⇆ ⇆ ⇆ ⇆ ⇆ ⇆ ⇆ ⇆ ANDROIDGAMES ⇆,Sun Mar 15 10:12:09 +0000 2020,Happy
177233,0,1,0,0,0,0,1,: In the end only kindness matters. …,Sun Mar 15 10:13:13 +0000 2020,Happy
177422,0,1,0,0,0,0,1,: But God shows his love for us in that while we were yet sinners Christ died for us. Romans :8 …,Sun Mar 15 10:14:18 +0000 2020,Happy
177667,0,1,0,0,0,0,1,years ago memories …,Sun Mar 15 10:15:23 +0000 2020,Happy
178761,0,1,0,0,0,0,1,: [OFFICIAL] RED VELVET Instagram Story update,Sun Mar 15 10:16:49 +0000 2020,Happy
179108,0,1,0,0,0,0,1,BW2W Encourages Priceless Kindness...,Sun Mar 15 10:16:57 +0000 2020,Happy
179251,0,1,0,0,0,0,1,: Joystagram (2P),Sun Mar 15 10:19:01 +0000 2020,Happy
179328,0,1,0,0,0,0,1,playing on : Desire by Keizer! Tune in now and enjoy sound of,Sun Mar 15 10:20:02 +0000 2020,Happy
179416,0,1,0,0,0,0,1,: [OFFICIAL] Instagram update,Sun Mar 15 10:21:05 +0000 2020,Happy
179476,0,1,0,0,0,0,1,: [OFFICIAL] Instagram update (2/2),Sun Mar 15 10:22:06 +0000 2020,Happy
179569,0,1,0,0,0,0,1,: [OFFICIAL] Instagram update,Sun Mar 15 10:23:08 +0000 2020,Happy
179666,0,1,0,0,0,0,1,: [OFFICIAL] Instagram update (1/2),Sun Mar 15 10:24:10 +0000 2020,Happy
180773,0,1,0,0,0,0,1,: RT &amp; Like For a Free Nude ️ …,Sun Mar 15 10:25:37 +0000 2020,Happy
181005,0,1,0,0,0,0,1,: | /_imyour_joy Instagram Update …,Sun Mar 15 10:26:42 +0000 2020,Happy
181057,0,1,0,0,0,0,1,: Miss You.Joy～QuQ,Sun Mar 15 10:26:44 +0000 2020,Happy
181066,0,1,0,0,0,0,1,Chaplin Gregg,Sun Mar 15 10:28:44 +0000 2020,Happy
181836,0,1,0,0,0,0,1,: Evey the dog staying well clear of the water! My kid taking photos of the beautiful scenery 🤗 …,Sun Mar 15 10:29:02 +0000 2020,Happy
181930,0,1,0,0,0,0,1,: May all your blues be ocean and the sky. . . . . . . . . . . . . . . . . . . . . . . . . . . . …,Sun Mar 15 10:29:04 +0000 2020,Happy
182280,0,1,0,0,0,0,1,G - Available -16-2020 …,Sun Mar 15 10:30:13 +0000 2020,Happy
183042,0,1,0,0,0,0,1,: [OFFICIAL] Instagram update,Sun Mar 15 10:31:31 +0000 2020,Happy
183301,0,1,0,0,0,0,1,: [OFFICIAL] Instagram update,Sun Mar 15 10:32:38 +0000 2020,Happy
183948,0,1,0,0,0,0,1,This made my day! ️,Sun Mar 15 10:33:52 +0000 2020,Happy
184451,0,1,0,0,0,0,1,: The artist's heart is a realm of eternal adventure. ~Anne Scottlin …,Sun Mar 15 10:35:04 +0000 2020,Happy
184807,0,2,0,0,0,0,2,We will be live streaming our service at am.,Sun Mar 15 10:35:13 +0000 2020,Happy
184910,0,1,0,0,0,0,1,SOMEONE HELP ME FIND X CUTS OR THEIR WHOLE EPISODE OR WTVR IN WE GOT MARRIED JUSEYO,Sun Mar 15 10:36:45 +0000 2020,Happy
184912,0,1,0,0,0,0,1,"On this day, a year ago, our lives were about to change ️- this pic was taken yesterday though em…",Sun Mar 15 10:37:15 +0000 2020,Happy
185174,0,1,0,0,0,0,1,: Babe!! 🥳🥩️,Sun Mar 15 10:38:32 +0000 2020,Happy
185426,0,1,0,0,0,0,1,"""Likewise the second also, and the third, unto the seventh."" ~Matthew :26",Sun Mar 15 10:38:48 +0000 2020,Happy
185473,0,1,0,0,0,0,1,: This made my day! ️,Sun Mar 15 10:40:29 +0000 2020,Happy
185724,0,1,0,0,0,0,1,Morning Inspiration with,Sun Mar 15 10:41:35 +0000 2020,Happy
185959,0,1,0,0,0,0,1,: This made my day! ️,Sun Mar 15 10:41:20 +0000 2020,Happy
186006,0,1,0,0,0,0,1,: [OFFICIAL] Instagram update,Sun Mar 15 10:41:31 +0000 2020,Happy
186418,0,1,0,0,0,0,1,: This grandparent gig is pretty sweet,Sun Mar 15 10:41:51 +0000 2020,Happy
186696,0,1,0,0,0,0,1,": ""Love is what you go through together."" Jeffrey R. Holland",Sun Mar 15 10:43:58 +0000 2020,Happy
186719,0,2,0,0,0,0,2,: Happy ! Have a happy day! …,Sun Mar 15 10:45:58 +0000 2020,Happy
186724,0,1,0,0,0,0,1,You can trust God with your heart. His love for you is unfailing.,Sun Mar 15 10:46:58 +0000 2020,Happy
187191,0,1,0,0,0,0,1,: years ago memories …,Sun Mar 15 10:47:09 +0000 2020,Happy
188186,0,1,0,0,0,0,1,Just some of the fam.,Sun Mar 15 10:47:33 +0000 2020,Happy
189348,0,1,0,0,0,0,1,: GIRLS ONLY! How To Attract Your Soulmate: …,Sun Mar 15 10:48:01 +0000 2020,Happy
189394,0,1,0,0,0,0,1,: This made my day! ️,Sun Mar 15 10:49:02 +0000 2020,Happy
190044,0,1,0,0,0,0,1,: Secret Stars of India wishes a Very Happy Birthday …,Sun Mar 15 10:53:17 +0000 2020,Happy
190204,0,1,0,0,0,0,1,: Secret Stars of India wishes a Very Happy Birthday …,Sun Mar 15 10:53:20 +0000 2020,Happy
190320,0,1,0,0,0,0,1,: DODGE SRT Daemon ◼︎ ◼︎ …,Sun Mar 15 10:54:13 +0000 2020,Happy
190442,0,1,0,0,0,0,1,: Secret Stars of India wishes a Very Happy Birthday …,Sun Mar 15 10:55:26 +0000 2020,Happy
190674,0,1,0,0,0,0,1,: [] The Dreamers’ Christmas Dress Code: Attendee: Dream Kit htt…,Sun Mar 15 10:56:11 +0000 2020,Happy
190679,0,1,0,0,0,0,1,: Secret Stars of India wishes a Very Happy Birthday …,Sun Mar 15 10:57:31 +0000 2020,Happy
191320,0,1,0,0,0,0,1,": Misted window panes drew tales of crazy, mad and passionate Night ⭐",Sun Mar 15 10:57:47 +0000 2020,Happy
192438,0,1,0,0,0,0,1,: RT &amp; Like For a Free Nude ️ …,Sun Mar 15 10:58:13 +0000 2020,Happy
192576,0,1,0,0,0,0,1,: elle magazine i’m covering the icon issues,Sun Mar 15 10:59:17 +0000 2020,Happy
192816,0,1,0,0,0,0,1,": Surrendering means not giving in to another, but giving in to",Sun Mar 15 11:00:23 +0000 2020,Happy
193120,0,2,0,0,0,0,2,: Something to ponder. . . . …,Sun Mar 15 11:01:30 +0000 2020,Happy
193198,0,1,0,0,0,0,1,: Secret Stars of India wishes a Very Happy Birthday …,Sun Mar 15 11:02:32 +0000 2020,Happy
193404,0,1,0,0,0,0,1,: Secret Stars of India wishes a Very Happy Birthday …,Sun Mar 15 11:02:37 +0000 2020,Happy
194025,0,2,0,0,0,0,2,: Something to ponder. . . . …,Sun Mar 15 11:03:51 +0000 2020,Happy
194103,0,1,0,0,0,0,1,: Beautiful People …,Sun Mar 15 11:04:03 +0000 2020,Happy
194341,0,1,0,0,0,0,1,: Secret Stars of India wishes a Very Happy Birthday …,Sun Mar 15 11:04:59 +0000 2020,Happy
194497,0,1,0,0,0,0,1,: EYE Candy,Sun Mar 15 11:05:02 +0000 2020,Happy
194662,0,1,0,0,0,0,1,: Secret Stars of India wishes a Very Happy Birthday …,Sun Mar 15 11:06:06 +0000 2020,Happy
195479,0,1,0,0,0,0,1,This is the story of why he didn’t.,Sun Mar 15 11:07:25 +0000 2020,Happy
195672,0,1,0,0,0,0,1,: Our so it can’t be tamed How do you like this look? // link in bio for more …,Sun Mar 15 11:08:30 +0000 2020,Happy
196032,0,1,0,0,0,0,1,: Miss You.Joy～QuQ,Sun Mar 15 11:09:38 +0000 2020,Happy
196380,0,1,0,0,0,0,1,playing on : This (Original Mi by Debonaire! Tune in now and enjoy sound of,Sun Mar 15 11:09:47 +0000 2020,Happy
196633,0,1,0,0,0,0,1,: Secret Stars of India wishes a Very Happy Birthday …,Sun Mar 15 11:09:53 +0000 2020,Happy
196788,0,1,0,0,0,0,1,Private Friendship... - Get The Full Photoset …,Sun Mar 15 11:09:56 +0000 2020,Happy
